face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/clip_796_frame_face2.png,White,White,Male,40-49,"[7.4879622e-01 6.8402944e-05 3.9326274e-03 5.1602739e-05 2.2042570e-04
 4.1430898e-04 2.4651644e-01]",[9.9942428e-01 3.1860589e-05 1.5854648e-04 3.8537924e-04],[0.99856424 0.00143578],"[5.5434066e-05 3.9892740e-04 2.0039177e-02 4.0151499e-02 1.2059594e-01
 3.8487035e-01 3.3613729e-01 9.2911325e-02 4.8400564e-03]"
detected_faces/clip_745_frame_face0.png,Middle Eastern,Black,Male,20-29,"[0.06243622 0.023996   0.00959664 0.0160247  0.01923907 0.01124807
 0.8574593 ]",[0.30934256 0.49840763 0.16989207 0.02235781],[0.844321   0.15567902],"[1.11873014e-04 1.82157494e-02 6.23350255e-02 6.42720044e-01
 2.32571289e-01 3.72185521e-02 5.40534221e-03 1.02157588e-03
 4.00574412e-04]"
detected_faces/clip_214_frame_face0.png,White,White,Female,40-49,"[9.9258173e-01 2.0869709e-06 2.8787062e-03 1.8910225e-03 3.8862560e-04
 1.3614886e-05 2.2441675e-03]",[9.9536037e-01 2.8008071e-07 4.6389312e-03 4.0080684e-07],[0.0136009  0.98639905],"[7.2671319e-05 1.0178252e-03 7.3057543e-03 4.2744916e-02 2.1117896e-01
 3.8840327e-01 2.7320454e-01 6.9644757e-02 6.4274007e-03]"
detected_faces/clip_230_frame_face1.png,White,White,Female,10-19,"[8.9861625e-01 2.7472227e-06 1.7054161e-03 5.2953645e-04 2.3743080e-04
 1.5274322e-04 9.8755799e-02]",[9.9911213e-01 2.2241673e-05 2.5219592e-04 6.1337487e-04],[0.08570078 0.9142992 ],"[1.6140320e-05 1.3588645e-02 4.8411155e-01 4.5417663e-01 4.6616845e-02
 1.4725440e-03 1.6282880e-05 1.3748669e-06 1.1136002e-07]"
detected_faces/clip_29_frame_face0.png,White,White,Male,60-69,"[7.7551764e-01 2.4044377e-05 7.2933128e-04 1.8533709e-04 7.9479585e-05
 4.3575816e-05 2.2342055e-01]",[9.9863589e-01 2.4215593e-04 8.0264919e-04 3.1928753e-04],[9.9978489e-01 2.1512159e-04],"[9.1008843e-07 3.3866928e-07 4.0535183e-06 2.0830335e-05 1.2283814e-04
 2.1846723e-03 1.1732563e-01 6.2559766e-01 2.5474310e-01]"
detected_faces/clip_168_frame_face4.png,Black,Black,Male,20-29,"[4.5861056e-04 9.9738175e-01 8.0589682e-04 3.0040190e-05 2.0160593e-04
 9.3521719e-04 1.8679292e-04]",[2.8562932e-03 9.9683344e-01 7.0363152e-05 2.3991692e-04],[9.990872e-01 9.128372e-04],"[8.5045540e-05 3.2211284e-03 2.7079402e-02 6.1782700e-01 3.3067608e-01
 2.0234594e-02 8.3780184e-04 3.2428783e-05 6.5529780e-06]"
detected_faces/clip_152_frame_face0.png,White,White,Male,60-69,"[6.7242420e-01 1.0479793e-05 1.6904856e-03 2.9863897e-04 1.6362002e-04
 2.2124717e-04 3.2519129e-01]",[9.9595928e-01 1.9740939e-05 3.5759369e-03 4.4508305e-04],[9.999409e-01 5.909116e-05],"[9.8732329e-05 8.3483566e-05 2.6394942e-04 6.4752378e-05 6.2997063e-04
 1.2883600e-02 3.1752199e-01 6.3346809e-01 3.4985416e-02]"
detected_faces/clip_296_frame_face1.png,White,White,Male,30-39,"[9.6987242e-01 2.2567752e-05 2.1933625e-03 3.3599230e-05 3.9281796e-05
 6.6198831e-05 2.7772555e-02]",[9.9966109e-01 9.8139710e-05 1.3285487e-04 1.0795575e-04],[9.999297e-01 7.029750e-05],"[9.8305588e-07 3.3211360e-05 3.1486212e-03 3.4404305e-01 5.7846892e-01
 7.3208749e-02 1.0872368e-03 9.0641370e-06 2.4611083e-07]"
detected_faces/clip_14_frame_face0.png,White,White,Female,40-49,"[8.37264478e-01 1.32418631e-04 5.74515909e-02 2.00814233e-04
 3.47606227e-04 1.06190797e-03 1.03541225e-01]",[9.9915874e-01 2.1455178e-04 3.4098892e-04 2.8571286e-04],[0.09366118 0.9063389 ],"[3.0568863e-05 2.5170511e-03 1.5257674e-02 3.4922734e-02 2.6907235e-01
 4.6835819e-01 1.9939055e-01 1.0146468e-02 3.0444868e-04]"
detected_faces/clip_366_frame_face0.png,White,White,Male,50-59,"[8.6790979e-01 2.1398224e-05 3.0567397e-03 1.4235101e-02 2.4159085e-03
 1.3762929e-04 1.1222344e-01]",[9.1049427e-01 3.0378111e-05 8.9190714e-02 2.8475118e-04],[9.9998003e-01 1.9985651e-05],"[2.2595373e-04 5.2195104e-05 9.4813258e-05 9.9701785e-05 2.5123234e-03
 3.4086049e-02 4.9339083e-01 4.5381114e-01 1.5727026e-02]"
detected_faces/clip_391_frame_face1.png,Black,Black,Female,40-49,"[2.3840335e-03 9.8640305e-01 6.6235606e-03 1.5437629e-03 9.6905802e-04
 2.2924753e-04 1.8472194e-03]",[3.0743498e-03 9.7563183e-01 2.1127703e-02 1.6607135e-04],[0.00205847 0.99794155],"[1.5211618e-06 1.5603971e-05 4.1480004e-04 4.6546407e-02 4.2896509e-01
 4.3549439e-01 8.5272871e-02 3.2306786e-03 5.8655551e-05]"
detected_faces/clip_181_frame_face0.png,White,White,Male,3-9,"[9.6336699e-01 6.5757497e-04 1.2345653e-02 3.0086657e-03 1.3930530e-03
 2.9512527e-04 1.8932918e-02]",[9.9908918e-01 1.8175054e-04 7.0763601e-04 2.1451069e-05],[0.9636529  0.03634709],"[2.3138935e-02 9.6929526e-01 7.4852607e-03 2.3644385e-05 2.9310435e-05
 1.9750973e-05 6.0974126e-06 9.6613917e-07 7.1201555e-07]"
detected_faces/clip_261_frame_face0.png,White,White,Male,40-49,"[8.3514512e-01 6.9305819e-04 1.3461868e-02 1.2205468e-03 1.0883869e-03
 4.2354059e-04 1.4796749e-01]",[9.9219215e-01 4.9154082e-04 6.9960104e-03 3.2033163e-04],[9.9997938e-01 2.0633623e-05],"[7.2288138e-05 9.9197518e-05 2.6935522e-04 2.9113686e-03 1.4608587e-01
 6.9340879e-01 1.5141648e-01 5.6045679e-03 1.3208720e-04]"
detected_faces/clip_245_frame_face1.png,White,White,Male,40-49,"[9.4707817e-01 2.6308300e-07 6.3980278e-04 1.1681800e-06 1.6162023e-06
 5.8592112e-05 5.2220438e-02]",[9.996307e-01 4.039314e-06 3.949936e-06 3.613477e-04],[1.0000000e+00 1.6364701e-09],"[2.26683696e-07 3.24629184e-07 3.00527281e-05 2.49257288e-03
 1.50673315e-01 7.21989274e-01 1.24008104e-01 8.03874573e-04
 2.28611430e-06]"
detected_faces/clip_388_frame_face0.png,Black,Black,Male,30-39,"[0.00293614 0.77629715 0.1053334  0.0078355  0.07057278 0.03276003
 0.00426506]",[4.5407869e-04 9.6887487e-01 1.0396539e-02 2.0274458e-02],[9.9999309e-01 6.8942086e-06],"[1.0987274e-05 3.9480641e-05 9.9076936e-04 1.7440286e-01 5.9919536e-01
 2.2070289e-01 4.5376816e-03 1.1645496e-04 3.4175500e-06]"
detected_faces/clip_313_frame_face0.png,Middle Eastern,White,Male,40-49,"[2.1079330e-01 1.1900221e-04 2.9872131e-02 3.2625603e-04 5.9582037e-04
 2.7252645e-03 7.5556821e-01]",[9.8837888e-01 1.6359768e-04 1.0245536e-03 1.0432941e-02],[9.9936223e-01 6.3778087e-04],"[1.5469670e-05 1.7815748e-05 1.5918228e-04 1.9067653e-03 8.2715608e-02
 6.4083314e-01 2.6100704e-01 1.3025087e-02 3.1993736e-04]"
detected_faces/clip_127_frame_face0.png,White,White,Male,40-49,"[9.4781423e-01 2.9545981e-06 3.9725981e-04 4.6197065e-06 9.2716446e-06
 1.2684307e-05 5.1758900e-02]",[9.9991149e-01 8.6077398e-06 1.8373932e-05 6.1537656e-05],[0.9916281  0.00837189],"[1.6220460e-05 2.5322087e-04 8.8114589e-03 6.9704622e-02 3.5555860e-01
 4.0149364e-01 1.4528872e-01 1.7215788e-02 1.6577571e-03]"
detected_faces/clip_198_frame_face1.png,White,White,Female,30-39,"[9.8920470e-01 5.2331538e-06 1.0857414e-03 1.5706610e-05 1.4943653e-05
 9.3252984e-06 9.6644759e-03]",[9.9870026e-01 5.8292255e-05 1.2292616e-03 1.2154219e-05],[4.9919243e-05 9.9995005e-01],"[2.5209809e-08 3.6515355e-06 2.7485732e-03 1.5397882e-01 6.9632494e-01
 1.4099817e-01 5.8638440e-03 8.0479331e-05 1.4034638e-06]"
detected_faces/clip_230_frame_face3.png,Black,Black,Male,30-39,"[9.09808204e-02 6.37970388e-01 5.99903353e-02 1.07072796e-04
 4.95244516e-04 9.52321440e-02 1.15223937e-01]",[2.7843509e-03 9.5676923e-01 1.6560337e-04 4.0280823e-02],[0.992765   0.00723505],"[9.08232905e-05 9.83694452e-04 5.31368703e-03 1.70620754e-01
 6.45185888e-01 1.62629977e-01 1.43912425e-02 7.25245103e-04
 5.87593313e-05]"
detected_faces/clip_278_frame_face1.png,White,White,Female,30-39,"[5.5738020e-01 9.8845875e-04 7.5270556e-02 4.8186406e-04 3.0041265e-03
 2.7642020e-03 3.6011061e-01]",[0.9734199  0.01143903 0.00455154 0.0105895 ],[2.5082193e-04 9.9974912e-01],"[1.1457703e-06 3.2377802e-04 2.7378164e-02 3.9165446e-01 5.2745199e-01
 5.0743300e-02 2.3880019e-03 5.7916241e-05 1.2600445e-06]"
detected_faces/clip_476_frame_face0.png,Latino_Hispanic,White,Male,50-59,"[0.14915223 0.00434677 0.71375763 0.00297279 0.00873062 0.08369596
 0.03734397]",[0.63870347 0.03103503 0.05447989 0.2757817 ],[0.99677825 0.00322176],"[4.1520348e-04 1.9906219e-03 7.5053475e-03 1.2814701e-03 2.6526254e-02
 2.9016230e-01 6.0787773e-01 6.3294575e-02 9.4644318e-04]"
detected_faces/clip_822_frame_face0.png,Middle Eastern,White,Male,60-69,"[0.40942812 0.00191282 0.00772927 0.00093017 0.00159056 0.00567333
 0.5727358 ]",[0.98181826 0.00280399 0.00205975 0.01331802],[9.999971e-01 2.947664e-06],"[7.0382477e-05 1.8295206e-05 1.8024452e-04 5.0380675e-04 2.5082135e-03
 1.9819779e-02 3.3589599e-01 6.0863626e-01 3.2366909e-02]"
detected_faces/clip_796_frame_face0.png,White,White,Male,30-39,"[9.8521668e-01 3.2242601e-06 9.4911687e-05 6.0811976e-07 1.8797627e-06
 4.9338505e-06 1.4677830e-02]",[9.9990791e-01 8.3672494e-06 2.9491584e-05 5.4271164e-05],[9.9997884e-01 2.1170670e-05],"[3.13336805e-08 2.78791333e-07 2.09716789e-04 1.05744466e-01
 7.76061833e-01 1.16318390e-01 1.64203462e-03 2.25196782e-05
 7.03211299e-07]"
detected_faces/clip_806_frame_face1.png,White,White,Female,20-29,"[9.4480813e-01 6.7869257e-07 1.8805228e-03 5.5087404e-04 4.8733468e-04
 1.5399413e-04 5.2118540e-02]",[9.4958460e-01 4.3895911e-06 5.0009720e-02 4.0128586e-04],[4.7313783e-04 9.9952686e-01],"[1.2042771e-06 7.0449855e-04 5.7067871e-02 5.2170366e-01 3.6272651e-01
 5.5243805e-02 2.4980714e-03 5.1895957e-05 2.5619775e-06]"
detected_faces/clip_729_frame_face1.png,White,White,Female,30-39,"[8.59153748e-01 1.18129572e-03 1.41098322e-02 4.94766468e-03
 9.98920877e-04 3.04300833e-04 1.19304255e-01]",[9.9706650e-01 1.2782979e-03 1.2291985e-03 4.2600406e-04],[0.00822151 0.99177855],"[4.1663727e-05 2.9065371e-03 2.3512976e-02 3.4097999e-01 4.0352869e-01
 1.9031976e-01 3.3685919e-02 4.6843938e-03 3.4013556e-04]"
detected_faces/clip_539_frame_face0.png,East Asian,Asian,Male,20-29,"[1.0455140e-02 5.9175600e-06 5.5433920e-04 9.2941189e-01 5.5866409e-02
 1.7431550e-04 3.5319554e-03]",[1.9948309e-02 1.0353038e-05 9.7941142e-01 6.2984286e-04],[0.9984335  0.00156651],"[2.8102259e-05 1.2525086e-03 1.3494773e-01 6.6335428e-01 1.8958223e-01
 1.0359495e-02 3.8798057e-04 8.5604523e-05 2.1087358e-06]"
detected_faces/clip_642_frame_face0.png,White,White,Male,10-19,"[7.8900188e-01 4.8983129e-05 3.3214442e-03 3.2835879e-04 2.8895639e-04
 3.5531463e-03 2.0345733e-01]",[9.9338561e-01 1.2129446e-04 2.5701758e-03 3.9229011e-03],[9.9997568e-01 2.4348503e-05],"[8.9608460e-05 1.6930539e-02 4.2607751e-01 3.6971915e-01 1.4395973e-01
 4.1385107e-02 1.7807711e-03 5.6034329e-05 1.5807560e-06]"
detected_faces/clip_730_frame_face0.png,White,White,Female,30-39,"[5.7342756e-01 1.3284111e-05 9.3691394e-04 1.5771731e-06 3.4901961e-06
 1.9459350e-05 4.2559764e-01]",[9.9974620e-01 1.2419115e-04 6.7179433e-05 6.2393519e-05],[0.00159177 0.9984082 ],"[1.8810436e-08 3.8961975e-06 3.8921311e-03 2.7339569e-01 6.8266147e-01
 3.9238576e-02 7.9937425e-04 8.7553235e-06 1.2631035e-07]"
detected_faces/clip_504_frame_face0.png,White,White,Female,30-39,"[9.9943489e-01 3.0550491e-06 2.8510002e-04 1.1784632e-05 4.2766292e-06
 3.9083116e-06 2.5694713e-04]",[9.9977076e-01 1.5417665e-05 1.5079559e-04 6.3020692e-05],[2.0587435e-05 9.9997944e-01],"[1.8403962e-07 1.5968291e-05 1.9685335e-03 2.1614563e-01 5.7237154e-01
 1.8973276e-01 1.9299887e-02 4.5243811e-04 1.3025385e-05]"
detected_faces/clip_613_frame_face3.png,Black,Black,Female,30-39,"[3.0725930e-04 8.1190586e-01 1.0364432e-02 2.1187279e-02 1.3516590e-01
 2.0717548e-02 3.5176298e-04]",[3.2193109e-04 7.9130232e-01 2.0440128e-01 3.9744368e-03],[0.13098493 0.8690151 ],"[6.1817445e-05 3.8314050e-03 4.3645237e-02 2.3822044e-01 3.9976206e-01
 2.3932126e-01 7.1066283e-02 3.7777789e-03 3.1370757e-04]"
detected_faces/clip_202_frame_face1.png,White,White,Female,30-39,"[8.8857806e-01 1.6254420e-05 5.4022642e-03 4.3892251e-06 9.2060782e-06
 3.7832149e-05 1.0595203e-01]",[9.9954003e-01 1.2248656e-04 1.5665060e-04 1.8083793e-04],[0.23696724 0.7630328 ],"[7.33877187e-07 1.60144162e-04 2.28332337e-02 2.31455088e-01
 5.31495035e-01 2.05471024e-01 8.46318249e-03 1.20366814e-04
 1.21702169e-06]"
detected_faces/clip_226_frame_face0.png,Middle Eastern,White,Male,20-29,"[4.4783658e-01 1.1326866e-04 5.1053312e-02 1.1835892e-04 2.1709640e-04
 5.5605063e-04 5.0010526e-01]",[9.9806941e-01 1.1331165e-04 3.7073612e-05 1.7802044e-03],[9.9992758e-01 7.2461036e-05],"[4.1663560e-07 4.2526974e-04 3.5227048e-01 6.1727011e-01 2.9677952e-02
 3.5451655e-04 1.1721219e-06 2.9710009e-08 1.0691457e-09]"
detected_faces/clip_80_frame_face0.png,White,White,Male,50-59,"[6.2461454e-01 4.0730018e-05 1.0496679e-03 2.0290394e-05 4.3431537e-05
 1.4286031e-04 3.7408850e-01]",[9.9880755e-01 8.9910929e-04 1.1571682e-04 1.7761663e-04],[9.9990952e-01 9.0478534e-05],"[1.31845229e-06 2.18755258e-06 1.16535688e-04 3.80983949e-03
 3.81762683e-02 2.81089455e-01 5.48932731e-01 1.22418836e-01
 5.45287272e-03]"
detected_faces/clip_369_frame_face0.png,White,White,Male,30-39,"[5.0904614e-01 8.0802600e-04 4.0836781e-02 1.5816302e-04 2.8030141e-04
 4.5632576e-03 4.4430733e-01]",[9.8035055e-01 1.9502590e-03 3.7043908e-04 1.7328726e-02],[0.99431115 0.00568887],"[3.3867600e-05 1.2578391e-03 6.9786355e-02 2.5880939e-01 4.7638628e-01
 1.7769761e-01 1.5093766e-02 8.7425322e-04 6.0620299e-05]"
detected_faces/clip_26_frame_face0.png,White,White,Male,60-69,"[8.8703781e-01 3.3344395e-06 5.1355001e-04 2.9087503e-04 3.9871535e-05
 1.5904567e-05 1.1209861e-01]",[9.9780446e-01 1.6191467e-05 2.1304442e-03 4.8897891e-05],[9.9948061e-01 5.1934493e-04],"[5.8069172e-06 2.5444563e-06 1.4193678e-05 4.8308048e-06 4.5110861e-05
 1.0482121e-03 1.0387547e-01 6.9290680e-01 2.0209700e-01]"
detected_faces/clip_280_frame_face0.png,Middle Eastern,White,Male,10-19,"[1.79314569e-01 1.44391615e-05 3.84156443e-02 5.91470016e-05
 6.54286923e-05 1.79926504e-03 7.80331492e-01]",[9.94213045e-01 1.39195545e-05 1.68896280e-03 4.08405578e-03],[9.9999398e-01 5.9912086e-06],"[3.1822290e-06 3.0541362e-03 5.7276005e-01 3.9422196e-01 2.8832776e-02
 1.1228088e-03 4.9886812e-06 1.2988799e-07 1.7454203e-09]"
detected_faces/clip_144_frame_face1.png,White,White,Male,40-49,"[5.6363791e-01 3.8581828e-05 4.7531854e-03 1.4294947e-03 1.2400005e-03
 1.7009659e-04 4.2873073e-01]",[0.98408806 0.00106932 0.0123008  0.00254179],[0.9960718  0.00392814],"[2.3328223e-05 7.5013062e-04 1.6351348e-02 1.3089782e-01 3.6348209e-01
 3.8222903e-01 9.8265342e-02 7.5553199e-03 4.4561501e-04]"
detected_faces/clip_354_frame_face0.png,White,White,Male,50-59,"[9.4168127e-01 7.0256006e-06 1.6974984e-03 4.4282256e-03 8.7961456e-04
 1.2000499e-04 5.1186252e-02]",[9.9222016e-01 3.8709427e-06 7.6832543e-03 9.2702554e-05],[9.9976981e-01 2.3021565e-04],"[9.2682068e-04 3.2889543e-04 5.6519662e-04 3.1448150e-04 4.1354750e-03
 3.9973661e-02 5.2796179e-01 4.0338957e-01 2.2404108e-02]"
detected_faces/clip_370_frame_face1.png,White,White,Female,20-29,"[9.92088616e-01 7.40909343e-07 2.49974313e-04 2.72550713e-03
 5.50729048e-04 1.01625365e-05 4.37434809e-03]",[9.9766231e-01 1.4941330e-06 2.3310641e-03 5.1415755e-06],[5.5233401e-04 9.9944764e-01],"[6.66679756e-04 2.06230044e-01 2.28405163e-01 4.99552310e-01
 6.08162247e-02 4.22278093e-03 1.03435545e-04 2.66173447e-06
 6.74513387e-07]"
detected_faces/clip_605_frame_face0.png,Indian,Indian,Male,30-39,"[1.8355025e-03 5.0554082e-02 1.9030180e-02 2.6116215e-06 1.0883158e-04
 5.3633273e-01 3.9213613e-01]",[0.00119094 0.19796124 0.00109377 0.7997541 ],[9.9999964e-01 3.3889702e-07],"[2.4701461e-07 2.4724666e-06 4.4418211e-04 1.2631606e-01 6.8934435e-01
 1.7962128e-01 4.2099375e-03 6.0449627e-05 1.0145627e-06]"
detected_faces/clip_846_frame_face5.png,East Asian,Asian,Female,20-29,"[1.1380418e-03 1.2828755e-04 1.6389932e-03 9.1485548e-01 8.1994250e-02
 3.8435552e-05 2.0665761e-04]",[1.6405132e-03 8.9431254e-05 9.9823588e-01 3.4160505e-05],[0.16926312 0.83073694],"[7.3149790e-06 3.0985053e-03 3.3401597e-01 6.2774271e-01 3.4121171e-02
 9.8520238e-04 2.3268447e-05 5.4368502e-06 5.1229068e-07]"
detected_faces/clip_431_frame_face0.png,White,White,Female,20-29,"[7.7420425e-01 2.6542540e-03 7.3636845e-02 4.0796719e-04 4.3863387e-04
 9.6748676e-03 1.3898318e-01]",[0.9682163  0.00778376 0.01804262 0.00595734],[5.6629742e-05 9.9994338e-01],"[4.0239101e-08 2.4725692e-04 7.7109441e-02 8.6682129e-01 5.5236328e-02
 5.8082555e-04 4.7089234e-06 1.0979875e-07 5.5983396e-09]"
detected_faces/clip_638_frame_face0.png,Southeast Asian,Asian,Female,70+,"[0.14671779 0.00582297 0.05757795 0.1239151  0.5675937  0.0068762
 0.09149631]",[0.42709035 0.00072169 0.57082564 0.00136227],[0.06008036 0.93991965],"[2.4529592e-05 1.3551692e-04 8.2863320e-05 5.1789801e-05 4.9856328e-04
 4.5978064e-03 5.6849468e-02 3.8204747e-01 5.5571198e-01]"
detected_faces/clip_543_frame_face0.png,East Asian,Asian,Female,20-29,"[0.06174587 0.02342101 0.1500713  0.3751625  0.3737573  0.01070341
 0.00513855]",[0.01362794 0.03621825 0.9431735  0.00698032],[0.00190097 0.99809897],"[6.5256550e-06 1.2647311e-02 3.0262193e-01 6.0275763e-01 7.9130061e-02
 2.7893502e-03 4.3394150e-05 3.5832675e-06 2.3001607e-07]"
detected_faces/clip_497_frame_face0.png,East Asian,Asian,Male,30-39,"[1.9734902e-03 5.1803122e-06 9.2515035e-04 9.2329252e-01 7.3472112e-02
 3.1119445e-05 3.0040080e-04]",[1.3347866e-04 2.9659268e-06 9.9985343e-01 1.0078200e-05],[9.99986589e-01 1.33830135e-05],"[8.3788589e-05 7.6935315e-03 7.1462147e-02 2.4117428e-01 5.3142530e-01
 1.3921241e-01 8.5132876e-03 4.2980185e-04 5.4470770e-06]"
detected_faces/clip_428_frame_face0.png,White,White,Female,20-29,"[7.8614241e-01 1.9614076e-06 1.2944593e-02 5.2363300e-03 1.8660083e-03
 4.2315043e-04 1.9338560e-01]",[9.6108633e-01 1.8428980e-05 3.5689048e-02 3.2061662e-03],[3.3415665e-05 9.9996656e-01],"[3.4804683e-07 3.9069997e-03 3.2053906e-01 6.0163409e-01 7.2073795e-02
 1.8388870e-03 6.7368601e-06 9.7765529e-08 4.3284234e-09]"
detected_faces/clip_753_frame_face0.png,White,White,Female,20-29,"[0.5301115  0.08038454 0.2662095  0.00299718 0.00194286 0.00799793
 0.11035643]",[0.92560345 0.04618751 0.00132874 0.02688032],[0.02429736 0.97570264],"[1.3303140e-04 1.0423499e-02 6.1432987e-02 7.1099865e-01 2.1196811e-01
 4.8654382e-03 1.7320394e-04 4.8424417e-06 2.0002493e-07]"
detected_faces/clip_567_frame_face0.png,White,White,Male,30-39,"[5.6735027e-01 3.4851891e-03 9.7621962e-02 3.5112933e-04 7.5943634e-04
 3.5667638e-03 3.2686529e-01]",[0.9166656  0.05524343 0.00209759 0.0259933 ],[9.9996173e-01 3.8299266e-05],"[2.9793108e-07 1.5121981e-06 4.7747255e-04 6.8789162e-02 5.7034445e-01
 3.4226313e-01 1.7731262e-02 3.8406934e-04 8.6312666e-06]"
detected_faces/clip_431_frame_face1.png,White,White,Female,20-29,"[9.4189149e-01 1.0669028e-05 1.0319300e-02 2.2743235e-03 1.3282157e-03
 6.9452176e-04 4.3481477e-02]",[9.8328465e-01 2.4971279e-04 1.0004091e-02 6.4614592e-03],[0.00164737 0.99835265],"[1.4135172e-06 4.7143563e-03 4.5151702e-01 5.1202756e-01 3.1305838e-02
 4.2998930e-04 3.7985151e-06 8.5284327e-08 4.4039639e-09]"
detected_faces/clip_415_frame_face0.png,White,White,Female,10-19,"[0.6102388  0.00077033 0.09087643 0.00572191 0.00306441 0.0020497
 0.28727844]",[9.8793238e-01 3.7761280e-04 9.4531653e-03 2.2368429e-03],[0.1340477  0.86595225],"[1.3281809e-06 4.3979022e-03 7.2914976e-01 2.5935563e-01 6.9532939e-03
 1.4074658e-04 1.2555588e-06 9.8873485e-08 8.6438208e-09]"
detected_faces/clip_841_frame_face0.png,White,White,Male,50-59,"[6.4528596e-01 5.2509597e-05 2.7043688e-01 4.3536080e-03 2.7757250e-03
 7.4175941e-03 6.9677733e-02]",[9.8844099e-01 4.4117871e-05 6.2372331e-03 5.2776993e-03],[0.99501175 0.00498828],"[1.6119756e-04 5.3907494e-04 2.7929447e-03 2.3981556e-03 3.8891062e-02
 2.7022070e-01 6.4328969e-01 4.1209564e-02 4.9757224e-04]"
detected_faces/clip_846_frame_face4.png,Black,Black,Male,20-29,"[2.1415681e-03 9.2305017e-01 3.9902065e-02 6.8357871e-03 2.4310663e-02
 3.4233071e-03 3.3640710e-04]",[0.00107008 0.9672844  0.02865765 0.00298789],[0.9986491  0.00135088],"[7.9453639e-06 2.5994445e-03 3.8062260e-01 5.7010823e-01 4.4243887e-02
 2.3079608e-03 1.0059209e-04 8.5055435e-06 8.7787987e-07]"
detected_faces/clip_621_frame_face0.png,White,White,Male,40-49,"[8.5038674e-01 5.4257787e-03 9.0524964e-03 4.6246545e-03 5.0323112e-03
 1.6236432e-04 1.2531562e-01]",[8.7041485e-01 5.2720669e-04 1.2900366e-01 5.4291238e-05],[9.9997979e-01 2.0168769e-05],"[2.8840044e-05 3.2220665e-05 5.7813199e-04 2.4254877e-02 1.3368687e-01
 3.9106482e-01 3.5346374e-01 8.8653512e-02 8.2370117e-03]"
detected_faces/clip_370_frame_face0.png,Middle Eastern,Asian,Male,30-39,"[0.39703852 0.02065618 0.08580702 0.03537178 0.01999791 0.0056865
 0.435442  ]",[0.2027564  0.32808855 0.45901427 0.01014074],[0.9846525  0.01534747],"[9.4644593e-06 6.5551394e-05 2.8753236e-03 1.7529330e-01 4.9494222e-01
 2.8674954e-01 3.7690509e-02 2.2792069e-03 9.4902956e-05]"
detected_faces/clip_280_frame_face1.png,White,White,Female,30-39,"[8.3270925e-01 2.4340363e-06 3.2441267e-03 9.9399967e-06 3.1192321e-05
 2.0933821e-04 1.6379380e-01]",[9.9932474e-01 1.3791875e-05 2.3914268e-04 4.2238040e-04],[6.0149949e-05 9.9993986e-01],"[3.0233255e-07 5.3019114e-05 7.3726666e-03 2.7199370e-01 6.3822770e-01
 7.7399135e-02 4.8258705e-03 1.2455037e-04 2.9565408e-06]"
detected_faces/clip_99_frame_face0.png,White,White,Male,20-29,"[8.4787256e-01 4.3438381e-04 1.0170874e-02 3.1345313e-05 6.8698901e-05
 1.4805672e-04 1.4127403e-01]",[9.9947679e-01 4.3580076e-04 5.7157016e-05 3.0315648e-05],[0.9831506  0.01684938],"[2.07000357e-06 6.08355680e-04 1.19148284e-01 6.92933440e-01
 1.63066611e-01 2.34837476e-02 7.33367808e-04 2.26515785e-05
 1.59791898e-06]"
detected_faces/clip_144_frame_face0.png,Black,Black,Male,20-29,"[2.0287585e-04 9.9658799e-01 5.5018358e-04 9.6908159e-05 4.5956930e-04
 2.0072681e-03 9.5091607e-05]",[1.4864352e-04 9.9910951e-01 1.8593500e-04 5.5588916e-04],[0.9989234  0.00107662],"[5.6390936e-06 1.4787330e-04 1.4810933e-02 4.6528664e-01 4.3150300e-01
 7.7321738e-02 1.0388220e-02 4.7162877e-04 6.4412416e-05]"
detected_faces/clip_369_frame_face1.png,White,White,Female,20-29,"[9.7882485e-01 4.1173089e-06 1.0058053e-03 5.5654244e-03 1.2361459e-03
 2.0786221e-05 1.3342935e-02]",[6.9872600e-01 6.9174789e-06 3.0125362e-01 1.3398969e-05],[0.00586439 0.99413556],"[2.7500041e-04 6.0951594e-02 2.2070172e-01 5.6079596e-01 1.3807881e-01
 1.7822526e-02 1.2424408e-03 1.0701942e-04 2.4854904e-05]"
detected_faces/clip_299_frame_face0.png,White,White,Male,30-39,"[7.3371512e-01 6.6720800e-06 8.2831150e-03 3.7820841e-04 1.9796472e-04
 1.6614045e-04 2.5725275e-01]",[9.9976605e-01 1.1702997e-06 1.9535779e-04 3.7405352e-05],[9.995177e-01 4.823159e-04],"[3.7240019e-04 9.6336799e-03 5.9673838e-02 1.3409287e-01 4.9155635e-01
 2.9510736e-01 9.3935877e-03 1.6731804e-04 2.5401214e-06]"
